Municipio;Zona;Sessao;Local;Voto;InicioAguardando;TituloDigitado;InicioDigital;FimDigital;Habilitacao;Voto1;Voto2;Voto3;Voto4;Voto5;FimVotacao;SucessoDigital;TentativasDigital;TeclasIndevidas;TempoTotal;TempoVotacao;TempoOcioso;TempoHabilitacao;TempoVoto1;TempoVoto2;TempoVoto3;TempoVoto4;TempoVoto5;ClassTempoTotal;ClassTempoVotacao;ClassTempoOcioso;ClassTempoHabilitacao;ClassTempoVoto1;ClassTempoVoto2;ClassTempoVoto3;ClassTempoVoto4;ClassTempoVoto5;
28657;16;62;1139;67;2022-10-02 10:36:35;2022-10-02 10:37:04;2022-10-02 10:37:06;2022-10-02 10:37:43;2022-10-02 10:37:45;2022-10-02 10:38:04;2022-10-02 10:38:16;2022-10-02 10:38:27;2022-10-02 10:38:36;2022-10-02 10:38:47;2022-10-02 10:38:48;True;3;0;133;63;70;41;19;12;11;9;11;MA;MB;MA;MA;MA;MB;MA;MA;MA;
28657;16;62;1139;68;2022-10-02 10:38:50;2022-10-02 10:39:18;2022-10-02 10:39:20;0001-01-01 00:00:00;2022-10-02 10:40:39;2022-10-02 10:40:53;2022-10-02 10:41:04;2022-10-02 10:41:12;2022-10-02 10:41:18;2022-10-02 10:41:23;2022-10-02 10:41:25;False;2;0;155;46;109;81;14;11;8;6;5;MA;B1;A2;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;69;2022-10-02 10:41:27;2022-10-02 10:41:53;2022-10-02 10:41:55;2022-10-02 10:42:18;2022-10-02 10:42:20;2022-10-02 10:42:44;2022-10-02 10:42:55;2022-10-02 10:43:02;2022-10-02 10:43:11;2022-10-02 10:43:16;2022-10-02 10:43:18;True;1;1;111;58;53;27;24;11;7;9;5;MB;MB;MB;MB;MA;MB;MB;MA;MA;
28657;16;62;1139;70;2022-10-02 10:43:19;2022-10-02 10:44:01;2022-10-02 10:44:02;2022-10-02 10:44:17;2022-10-02 10:44:19;2022-10-02 10:44:47;2022-10-02 10:44:56;2022-10-02 10:45:07;2022-10-02 10:45:20;2022-10-02 10:45:36;2022-10-02 10:45:38;True;1;9;139;79;60;18;28;9;11;13;16;MA;MA;MB;B1;MA;MB;MA;MA;MA;
28657;16;62;1139;71;2022-10-02 10:45:40;2022-10-02 10:46:02;2022-10-02 10:46:08;2022-10-02 10:46:36;2022-10-02 10:46:38;2022-10-02 10:46:53;2022-10-02 10:47:11;2022-10-02 10:47:31;2022-10-02 10:47:36;2022-10-02 10:47:40;2022-10-02 10:47:41;True;2;1;121;63;58;36;15;18;20;5;4;MB;MB;MB;MA;MA;MA;A1;MB;MA;
28657;16;62;1139;72;2022-10-02 10:47:43;2022-10-02 10:48:06;2022-10-02 10:48:09;2022-10-02 10:48:22;2022-10-02 10:48:24;2022-10-02 10:48:45;2022-10-02 10:48:58;2022-10-02 10:49:07;2022-10-02 10:49:13;2022-10-02 10:49:18;2022-10-02 10:49:19;True;0;0;96;55;41;18;21;13;9;6;5;B1;MB;B1;B1;MA;MB;MB;MB;MA;
28657;16;62;1139;73;2022-10-02 10:49:21;2022-10-02 10:50:12;2022-10-02 10:50:13;2022-10-02 10:50:50;2022-10-02 10:51:10;2022-10-02 10:51:19;2022-10-02 10:51:26;2022-10-02 10:51:33;2022-10-02 10:51:39;2022-10-02 10:51:43;2022-10-02 10:51:45;False;4;0;144;35;109;58;9;7;7;6;4;MA;B1;A2;A2;MA;B1;MB;MB;MA;
28657;16;62;1139;74;2022-10-02 10:51:46;2022-10-02 10:52:17;2022-10-02 10:52:20;2022-10-02 10:53:01;2022-10-02 10:53:24;2022-10-02 10:53:44;2022-10-02 10:54:09;2022-10-02 10:54:24;2022-10-02 10:54:31;2022-10-02 10:54:40;2022-10-02 10:54:41;False;4;2;175;77;98;67;20;25;15;7;9;A1;MA;A2;A2;MA;A1;MA;MB;MA;
28657;16;62;1139;75;2022-10-02 10:54:43;2022-10-02 10:55:10;2022-10-02 10:55:13;2022-10-02 10:55:59;2022-10-02 10:56:30;2022-10-02 10:57:00;2022-10-02 10:57:16;2022-10-02 10:57:24;2022-10-02 10:57:35;2022-10-02 10:57:42;2022-10-02 10:57:44;False;4;0;181;74;107;80;30;16;8;11;7;A1;MA;A2;A2;MA;MA;MB;MA;MA;
28657;16;62;1139;76;2022-10-02 10:57:45;2022-10-02 10:58:13;2022-10-02 10:58:17;2022-10-02 10:58:58;2022-10-02 10:59:20;2022-10-02 10:59:42;2022-10-02 10:59:53;2022-10-02 11:00:03;2022-10-02 11:00:09;2022-10-02 11:00:20;2022-10-02 11:00:22;False;4;0;157;62;95;67;22;11;10;6;11;A1;MB;A1;A2;MA;MB;MB;MB;MA;
28657;16;62;1139;77;2022-10-02 11:00:23;2022-10-02 11:01:15;2022-10-02 11:01:19;2022-10-02 11:01:28;2022-10-02 11:01:30;2022-10-02 11:01:44;2022-10-02 11:01:47;2022-10-02 11:01:54;2022-10-02 11:01:57;2022-10-02 11:02:01;2022-10-02 11:02:03;True;0;1;100;33;67;15;14;3;7;3;4;B1;B1;MA;B1;MA;B1;MB;B1;MA;
28657;16;62;1139;78;2022-10-02 11:02:04;2022-10-02 11:02:41;2022-10-02 11:02:43;2022-10-02 11:02:59;2022-10-02 11:03:01;2022-10-02 11:03:17;2022-10-02 11:03:26;2022-10-02 11:03:34;2022-10-02 11:03:38;2022-10-02 11:03:44;2022-10-02 11:03:46;True;1;0;102;45;57;20;16;9;8;4;6;B1;B1;MB;B1;MA;MB;MB;B1;MA;
